"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440","V441","V442","V443","V444","V445","V446","V447","V448","V449","V450","V451","V452","V453","V454","V455","V456","V457","V458","V459","V460","V461","V462","V463","V464","V465","V466","V467","V468","V469","V470","V471","V472","V473","V474","V475","V476","V477","V478","V479","V480","V481","V482","V483","V484","V485","V486","V487","V488","V489","V490","V491","V492","V493","V494","V495","V496","V497","V498","V499","V500"
"36",29,47,33,16,67,68,69,62,46,41,58,67,43,13,58,12,28,52,35,17,42,48,23,49,44,36,37,30,30,54,61,70,60,59,11,45,16,55,34,12,54,25,24,26,54,68,61,25,45,70,33,51,11,10,65,20,15,65,47,60,27,32,57,12,22,68,43,35,36,55,64,25,56,38,47,68,36,38,69,46,53,23,62,45,19,27,36,29,40,63,58,54,23,41,60,29,54,45,68,28,10,65,63,18,63,18,30,25,10,22,13,24,33,45,30,54,44,63,10,14,18,24,34,24,30,42,49,55,15,31,56,25,52,37,64,37,40,35,46,32,20,43,53,62,57,33,24,40,13,43,42,24,40,42,46,20,62,33,69,35,15,64,44,45,52,59,43,14,38,19,11,12,67,44,64,29,53,45,52,12,60,65,15,10,48,23,62,18,28,65,54,45,30,48,12,55,29,31,33,67,57,55,51,61,68,55,41,28,27,17,19,59,53,24,30,41,56,22,29,60,16,22,47,49,11,63,25,26,42,25,33,27,63,34,51,66,54,61,57,56,49,32,21,19,28,62,14,28,12,33,50,12,59,68,58,69,27,30,52,41,45,44,49,64,41,18,42,64,33,55,24,21,36,53,15,46,62,63,63,30,50,49,56,46,54,30,32,44,18,70,50,16,68,12,53,65,53,11,25,22,69,55,62,54,12,60,28,14,21,53,67,66,51,62,20,29,44,17,56,24,50,13,25,15,58,24,57,18,50,24,66,22,26,40,47,11,42,64,42,57,57,33,43,38,46,43,70,38,22,30,17,52,12,65,59,54,52,27,25,59,12,24,43,28,24,62,58,22,32,36,14,48,20,53,45,17,39,47,68,30,48,49,49,52,21,68,24,63,56,49,46,42,28,39,21,25,41,24,33,11,54,57,67,30,31,36,60,55,68,54,56,11,59,53,56,17,41,26,45,17,37,29,39,62,42,50,12,38,52,20,25,42,68,44,58,15,57,31,47,48,26,59,31,34,12,42,11,10,15,59,23,37,38,24,17,62,19,42,30,30,16,65,11,45,68,18,44,48,68,50,56,45,10,47,70,45,16,25,34,14,21,67,56,19,60,52,23,53,32,49,48,56,12,16,13,60,30,63,36,40
"37",53,38,31,37,17,26,60,60,23,11,46,69,36,20,44,48,41,58,45,57,69,65,29,21,30,24,64,26,20,24,30,66,48,64,42,65,46,49,22,28,49,40,31,30,28,41,64,32,55,64,53,34,25,38,33,61,64,44,34,64,12,32,46,54,59,35,33,30,41,69,24,52,53,51,14,69,48,67,39,51,13,33,12,64,53,58,49,15,27,40,58,58,52,21,66,43,41,43,11,61,25,59,40,22,21,67,53,17,57,34,10,16,38,53,55,54,51,35,25,21,53,14,22,39,36,17,36,48,14,16,61,11,52,62,31,63,41,48,38,67,66,30,67,41,67,56,15,48,61,31,11,48,30,69,37,52,61,40,62,53,17,62,28,28,32,32,30,70,44,68,35,15,34,36,30,27,39,34,20,33,17,53,21,62,57,48,13,32,54,48,38,31,63,62,66,27,63,33,61,18,45,36,38,60,33,30,35,44,21,32,60,59,29,67,24,35,54,63,21,19,55,69,49,12,42,17,60,50,62,53,16,46,64,15,70,46,34,26,20,32,52,21,23,37,35,28,26,46,18,38,54,62,59,14,18,25,35,22,14,40,39,36,50,57,39,23,59,27,21,56,64,69,56,62,19,31,41,19,29,40,60,21,40,40,27,23,62,69,56,60,40,48,58,35,34,53,36,51,25,43,48,49,66,19,45,65,24,15,40,25,49,49,23,53,44,33,44,69,59,21,23,48,14,63,16,62,13,46,28,58,36,48,15,59,39,62,34,13,60,16,59,14,65,43,58,48,17,34,30,45,32,30,49,51,11,50,27,67,18,27,62,33,70,29,63,47,38,35,49,15,33,57,57,51,46,45,39,52,69,69,27,20,15,48,36,38,60,25,15,29,67,38,57,51,51,47,47,27,25,57,22,60,41,12,62,49,18,50,49,49,68,28,51,61,67,30,14,62,11,11,51,67,43,10,12,13,33,52,26,68,69,10,46,63,47,42,50,36,47,55,52,68,68,14,37,69,43,60,34,52,26,28,53,23,59,64,64,10,51,59,43,12,15,25,64,53,67,28,40,40,38,37,51,51,60,12,39,55,32,16,35,35,14,23,20,55,66,66,25,46,51,32,22,64,11,63,51,47,53,30
"38",35,68,22,38,66,29,46,50,50,31,62,56,39,34,13,26,24,68,34,18,70,48,32,40,66,59,19,46,38,70,58,58,35,10,55,56,42,15,53,33,49,61,30,67,54,38,62,14,32,62,18,17,47,10,58,37,10,64,47,36,20,13,51,61,62,65,40,45,66,21,56,27,62,10,68,42,59,66,63,11,33,53,33,40,43,70,32,22,21,10,53,38,59,40,69,20,54,24,30,67,39,69,25,21,63,42,40,63,39,40,59,22,62,46,32,29,15,19,52,56,38,34,52,70,46,69,44,30,49,53,57,17,59,41,67,61,10,15,19,40,60,60,68,48,35,28,45,49,45,39,19,24,43,28,23,69,24,10,35,56,35,26,40,21,39,32,61,29,42,57,62,37,58,61,68,41,35,14,36,49,37,56,20,27,57,18,68,47,12,47,34,18,46,34,28,30,38,35,28,49,16,17,36,14,15,30,65,54,38,66,35,50,66,14,50,11,29,35,43,52,57,22,26,41,30,48,20,53,22,37,48,21,23,16,65,56,57,68,52,61,68,29,48,60,37,13,52,66,35,60,17,13,44,21,53,52,16,60,66,65,23,40,23,52,21,32,21,58,64,42,57,65,21,18,33,70,30,49,42,58,30,63,42,23,58,23,35,63,41,19,53,37,18,20,53,12,14,55,27,65,38,67,28,21,61,61,20,35,30,10,34,14,67,22,46,10,13,22,50,12,11,68,27,18,55,24,65,13,35,50,38,59,17,61,14,38,66,26,66,40,37,31,25,67,49,18,60,27,48,49,53,36,61,46,47,19,41,39,62,20,40,65,53,20,19,12,53,28,56,34,13,64,12,37,20,43,61,34,35,12,13,63,31,35,45,38,37,40,41,17,18,43,64,17,33,17,58,17,10,29,14,27,32,62,54,48,57,68,46,23,46,50,50,60,24,15,10,32,56,70,16,53,29,50,15,17,37,47,48,26,27,70,32,66,70,42,57,63,42,40,34,43,42,33,70,16,22,62,25,18,43,46,49,12,24,19,61,23,51,13,33,19,32,63,59,11,28,34,32,19,65,51,70,43,58,55,23,25,38,14,67,63,65,67,48,67,38,65,10,68,62,53,41,54,65,16,12,31,46,52
"39",18,48,56,22,22,35,31,58,12,11,48,35,33,63,61,29,33,44,66,15,58,14,70,51,33,26,70,67,26,26,48,32,58,37,37,66,58,31,39,35,63,40,20,50,67,44,53,62,57,30,54,41,62,36,10,22,69,28,38,32,22,67,17,12,14,47,26,50,26,13,56,23,59,19,10,45,57,43,53,39,32,67,42,36,67,10,55,69,32,17,65,55,17,26,54,16,65,45,67,49,66,41,28,11,41,57,68,24,12,44,43,39,25,59,36,67,51,59,49,54,22,14,64,68,34,22,21,32,34,24,16,28,20,43,68,40,34,26,68,43,43,21,61,19,41,35,12,38,27,46,65,33,47,56,39,60,59,34,16,44,39,57,11,44,65,61,16,31,38,49,33,56,43,27,41,32,43,45,44,33,39,27,56,26,48,34,61,50,35,37,13,48,28,27,14,26,15,20,59,39,18,32,44,69,56,11,65,52,63,21,51,13,18,21,20,52,61,39,68,25,69,66,39,20,68,53,67,12,31,39,59,50,62,58,29,28,11,44,32,70,28,45,49,43,51,60,30,28,67,52,21,47,47,63,59,31,43,44,34,42,17,27,31,35,51,66,36,63,11,14,68,66,50,49,14,17,39,58,64,12,69,53,56,11,54,64,29,13,35,32,17,14,49,24,63,62,30,63,11,43,68,58,44,60,33,42,68,42,20,32,64,68,12,43,53,34,58,64,51,40,51,13,13,43,27,44,34,32,51,21,52,70,13,68,54,48,18,58,39,16,18,44,65,22,33,40,41,69,35,59,24,23,20,68,26,10,48,12,54,69,32,34,37,54,45,22,44,41,25,45,67,56,46,65,39,66,57,59,25,23,27,10,60,22,59,23,64,18,24,40,63,54,68,61,58,61,65,54,36,53,33,65,54,11,35,12,40,67,61,26,53,30,50,20,50,54,48,23,52,12,12,64,68,37,36,36,42,29,63,52,35,40,47,64,50,61,43,30,60,27,54,42,33,24,61,66,24,70,31,26,49,10,51,33,18,27,18,51,53,37,15,15,65,18,48,64,13,33,43,68,63,10,17,23,63,16,24,21,52,68,57,38,64,65,29,70,44,40,19,15,42,11,60,27,44,38,10,60,48,41
"40",66,25,31,52,53,29,39,13,25,36,50,36,30,36,51,62,55,28,25,39,47,39,51,40,47,33,37,20,68,55,47,53,19,57,35,23,40,53,16,60,36,38,40,45,41,15,15,66,17,59,34,16,56,63,53,67,47,13,62,25,57,47,12,67,63,21,18,30,16,32,28,47,45,26,65,65,15,70,63,63,26,16,19,48,17,64,64,65,51,11,25,22,11,29,44,42,70,57,69,22,47,40,12,41,18,39,53,14,23,49,64,17,33,68,12,18,21,34,17,61,28,63,51,27,23,38,11,20,22,62,32,52,16,61,61,26,66,37,65,42,38,64,54,31,57,28,34,62,63,50,52,46,28,19,64,16,50,41,55,19,46,47,34,55,46,69,12,14,38,15,29,67,11,47,14,38,63,54,58,55,45,30,51,57,49,40,65,58,15,20,17,61,52,36,62,40,42,53,47,37,49,24,43,17,60,57,30,44,66,16,38,42,38,52,17,38,52,51,61,67,32,67,41,27,70,34,23,46,28,63,70,20,69,48,56,36,16,44,14,50,34,66,50,28,66,11,30,29,47,11,55,60,16,21,67,66,66,12,44,27,63,36,53,65,42,56,62,60,50,60,45,67,17,29,30,15,69,26,69,42,42,26,11,50,68,65,43,40,20,63,16,15,69,49,37,25,30,36,48,54,34,26,26,48,41,12,35,14,26,28,51,38,39,45,50,39,14,31,21,68,66,25,38,69,55,59,48,66,31,11,45,27,66,68,37,35,25,36,31,33,58,47,58,40,27,23,23,30,10,45,66,28,47,28,14,46,35,53,60,22,68,13,47,19,34,62,24,20,48,28,35,20,37,35,51,53,63,19,50,44,40,49,32,61,52,16,56,14,17,27,25,52,11,59,63,65,50,42,51,42,31,12,13,51,37,21,50,40,29,22,61,36,16,67,15,24,66,59,36,51,35,46,56,25,44,47,66,48,50,64,48,22,68,13,24,64,43,31,25,59,24,60,47,68,39,45,46,27,35,44,27,40,56,22,40,69,59,21,53,50,70,56,61,65,21,49,24,45,39,28,57,50,15,17,69,51,23,44,15,11,20,43,57,65,18,57,20,32,29,51,53,31,68,61,21,33,13,52,37,45
"41",39,45,16,50,11,68,67,13,27,43,62,50,13,51,12,15,33,39,24,60,56,68,61,26,39,69,35,33,70,43,61,48,59,56,62,69,62,52,56,30,69,33,70,43,40,27,21,39,35,25,33,61,14,13,12,67,56,12,59,36,15,22,31,50,21,64,23,67,29,35,40,66,26,44,50,35,66,34,69,11,26,19,15,22,58,39,39,14,28,46,55,21,50,37,70,13,40,28,52,39,20,27,57,64,16,51,57,32,70,35,20,34,36,12,36,30,69,21,36,33,34,40,13,68,48,31,14,36,10,47,40,23,44,40,68,41,30,63,54,45,63,67,59,35,47,61,26,59,16,35,28,48,36,26,50,55,32,32,36,63,39,28,28,25,51,15,24,58,58,37,14,20,55,26,64,41,42,59,69,47,23,56,19,54,30,11,63,58,43,23,13,60,27,24,42,17,48,47,26,53,48,29,32,61,62,22,10,11,46,53,55,15,58,29,60,11,60,33,24,65,24,55,58,37,33,28,69,59,60,24,15,49,57,48,31,44,52,46,49,58,19,34,42,19,32,16,49,33,66,14,33,12,53,14,31,27,30,25,52,20,40,62,53,36,64,21,35,58,17,56,61,17,17,39,59,41,25,56,15,34,45,69,24,60,55,29,40,52,26,14,31,13,58,38,23,14,35,47,40,46,46,44,61,25,54,51,34,69,22,47,61,61,23,12,11,57,36,63,27,30,35,40,64,66,64,52,48,32,41,43,54,29,21,34,55,50,64,17,69,13,25,33,19,53,30,37,52,26,53,11,54,60,23,35,62,15,56,29,23,66,67,58,17,28,44,69,19,68,35,43,37,48,19,17,58,54,40,28,28,23,68,63,55,31,43,57,29,53,37,35,53,59,31,45,32,21,36,57,67,17,18,36,40,54,20,20,31,20,70,33,50,56,58,20,30,48,67,17,55,28,23,52,49,23,67,15,63,66,15,59,51,14,58,44,19,66,53,58,28,29,39,48,13,53,57,69,68,39,22,62,27,44,20,13,46,28,25,52,18,58,23,65,48,42,38,67,58,62,33,34,58,30,65,20,37,48,15,14,57,69,28,50,35,44,51,22,35,17,16,18,23,19,29,63,49,23,36,43,12,26
"42",67,37,69,43,39,38,31,34,21,22,13,28,28,18,51,56,54,33,60,29,11,37,27,47,66,34,32,59,24,40,54,61,22,47,47,32,57,36,36,64,40,55,12,14,58,16,62,69,60,41,43,48,64,69,11,49,68,59,65,47,19,47,57,27,56,61,47,49,50,27,27,22,28,32,14,59,62,64,22,64,54,23,55,10,32,28,24,23,35,33,67,47,47,28,14,60,52,17,41,61,21,31,12,25,40,44,41,51,64,30,55,23,40,59,31,63,40,23,35,43,58,28,54,43,52,11,56,11,22,44,41,62,31,41,53,55,35,22,46,58,62,53,68,54,22,22,16,47,33,15,19,54,47,14,69,11,49,10,42,39,41,26,17,29,63,32,49,29,18,28,55,66,23,67,40,33,21,31,18,47,25,12,41,24,50,15,58,70,35,25,35,38,33,36,56,51,47,12,60,23,15,20,48,26,34,14,32,48,61,38,14,46,50,33,45,54,29,60,16,39,68,24,44,13,54,22,25,57,18,52,13,13,11,34,42,57,49,34,68,14,31,68,31,59,36,44,26,49,12,37,24,69,52,40,19,53,21,67,48,60,68,23,36,39,32,49,12,35,18,34,17,54,11,14,60,23,21,34,57,31,22,61,69,35,68,21,60,25,11,12,25,21,35,52,13,61,34,32,55,43,27,41,24,47,13,21,54,60,40,70,31,44,48,11,59,38,24,30,30,40,64,64,54,63,40,66,24,14,37,20,37,53,57,45,16,21,42,32,28,30,64,32,42,13,24,23,32,53,50,66,60,41,61,53,48,52,63,21,57,36,51,18,24,62,18,24,52,44,66,32,50,22,49,51,40,18,46,31,54,19,53,53,37,19,37,70,46,34,65,33,66,56,47,21,51,29,34,38,13,15,42,49,42,37,13,26,15,47,22,48,37,41,67,28,70,26,16,27,19,40,17,29,54,68,27,41,58,31,35,67,21,16,30,52,66,32,27,59,66,18,35,45,42,43,19,59,25,60,52,62,26,41,17,21,18,59,40,68,30,63,37,10,33,66,57,23,59,47,58,39,70,43,25,62,10,56,45,30,52,43,62,48,47,44,32,22,23,58,15,14,58,28,19,21,29,28,11,66,48,56
"43",14,38,52,14,64,58,31,25,55,54,26,15,65,41,45,33,11,36,19,17,29,59,38,17,29,50,40,52,54,17,67,58,47,41,17,29,26,39,69,58,49,38,62,37,37,64,35,35,40,41,57,49,18,27,35,55,66,37,57,28,45,54,52,52,63,32,11,21,37,53,63,55,56,43,51,37,39,39,43,20,38,27,19,59,39,35,16,57,63,52,58,34,33,31,20,47,56,68,15,15,41,14,54,59,61,22,29,23,60,39,47,36,58,65,29,45,56,55,32,41,65,53,38,43,65,65,33,65,54,54,28,50,48,50,26,49,62,57,28,40,60,18,25,41,42,37,60,26,63,17,46,38,60,67,45,34,68,55,13,20,65,12,53,29,17,60,69,40,48,16,34,64,20,29,57,32,47,63,27,68,52,49,40,22,19,31,44,50,23,12,37,62,51,41,63,37,45,33,40,51,35,66,17,46,25,38,62,24,31,60,23,13,53,55,37,11,36,48,30,30,38,14,64,65,66,22,66,34,51,33,50,13,19,50,46,27,68,59,16,42,45,55,30,55,67,10,17,22,15,14,59,46,42,26,33,11,35,47,25,23,16,34,10,59,41,29,24,13,13,62,33,15,52,45,42,16,29,12,61,57,46,66,42,47,28,44,27,17,69,19,39,10,34,37,25,58,36,19,59,70,56,13,27,11,26,59,39,38,31,57,23,30,62,60,31,28,21,51,19,70,10,37,33,60,66,55,28,11,18,67,62,25,10,15,61,32,15,19,49,27,42,32,19,42,47,16,21,49,38,26,42,12,32,23,27,52,49,20,66,62,53,53,48,30,61,53,37,25,38,57,37,63,69,31,59,67,12,55,30,29,59,14,36,34,25,17,56,60,15,69,37,42,32,35,30,25,54,61,28,48,19,65,46,27,30,40,52,58,68,68,46,47,66,43,63,17,51,48,17,34,13,24,69,33,57,38,43,43,35,41,69,58,68,70,61,18,18,21,54,48,13,21,29,38,55,66,17,68,63,13,13,42,28,27,30,46,54,19,58,44,15,19,30,35,42,27,39,16,14,58,47,31,14,36,63,49,10,60,22,38,15,20,59,20,30,68,44,32,47,47,14,13,42,18,56,15,17,25,28,37
"44",37,44,70,31,64,52,12,38,43,51,35,65,52,35,42,61,41,42,25,48,37,11,33,48,14,66,55,42,59,13,60,60,70,23,28,60,41,55,19,32,17,52,50,67,29,29,49,50,17,20,28,46,57,47,68,12,41,67,13,56,17,57,30,62,21,34,20,24,54,40,53,65,17,45,20,65,23,52,29,59,18,25,65,19,23,33,27,21,22,63,67,29,34,65,29,52,52,17,66,42,31,42,34,31,36,28,25,54,18,11,45,27,26,47,53,51,42,51,69,37,56,67,59,14,62,42,39,22,66,43,56,16,22,44,29,66,37,66,43,47,28,41,58,59,39,48,32,17,56,23,60,30,43,46,66,25,52,62,48,49,32,62,70,49,33,15,33,22,24,10,62,14,26,51,69,31,22,49,49,42,24,53,29,64,55,39,42,67,12,41,19,61,23,17,66,21,44,37,25,48,41,44,17,12,23,58,32,10,51,43,52,56,14,69,29,27,23,66,47,31,35,56,46,13,16,24,47,10,56,37,49,62,43,24,47,15,57,43,63,46,37,67,50,40,54,15,70,23,43,47,29,16,39,22,39,24,21,37,63,67,44,66,54,27,28,28,44,30,63,28,29,47,38,36,21,43,12,13,14,58,41,66,57,53,67,40,20,41,30,51,25,59,34,43,61,29,45,62,54,28,56,39,58,19,20,48,28,17,16,45,38,42,54,26,65,38,46,26,15,62,44,25,62,17,68,31,64,43,20,56,12,47,10,25,16,70,53,57,28,49,54,67,19,54,37,47,65,23,42,47,39,29,66,57,21,17,22,69,35,50,43,54,68,36,14,67,47,22,62,32,18,62,16,29,40,54,64,45,48,69,49,56,11,47,57,45,62,64,69,69,45,52,67,59,29,34,63,50,27,36,63,28,12,56,20,19,35,69,13,38,58,57,35,21,30,37,60,34,62,70,37,47,50,14,30,24,33,40,44,47,48,12,65,54,61,37,68,19,57,30,66,51,38,56,62,19,18,35,30,35,40,36,43,49,13,66,67,32,40,10,26,20,29,48,58,52,41,34,31,69,40,56,56,12,13,18,27,35,41,24,44,61,69,31,60,37,35,16,55,44,19,40,60,49,11,12,31,45,55,51
"45",62,13,58,24,24,65,14,53,24,65,54,31,10,49,56,41,60,13,24,38,27,29,11,58,18,41,16,11,62,34,21,23,27,57,53,65,13,41,56,37,12,48,63,37,45,66,25,13,16,40,42,43,18,69,58,30,14,50,48,29,17,57,56,51,56,22,48,17,60,45,62,53,14,55,45,40,60,47,48,34,25,11,21,58,60,22,35,36,58,56,41,46,69,20,59,23,25,51,24,50,30,52,31,49,40,27,16,68,51,16,64,43,24,55,65,66,52,58,42,56,39,69,29,14,12,53,28,45,27,48,64,30,13,54,43,14,39,55,28,57,55,18,48,22,45,30,43,47,21,59,48,24,64,13,19,56,31,56,20,57,44,17,24,30,17,10,51,30,35,50,70,50,65,23,65,67,35,61,32,25,36,19,58,22,55,12,41,29,12,12,60,31,14,57,30,44,24,62,23,38,11,58,49,38,20,64,44,18,23,23,48,33,23,14,68,56,51,17,56,57,30,54,38,31,54,49,32,48,59,68,46,58,56,64,69,27,31,51,19,13,36,61,23,19,23,24,30,43,41,35,29,17,43,41,51,22,53,18,59,15,24,58,43,13,69,29,22,38,47,32,43,63,17,27,69,54,59,44,63,57,60,19,39,66,52,10,63,19,34,59,38,26,67,42,15,57,64,52,68,51,66,27,28,33,56,43,69,50,18,34,61,14,68,20,69,18,34,12,55,19,14,20,31,26,17,65,17,69,38,22,10,20,48,13,66,52,49,45,54,34,62,34,28,59,25,47,52,43,29,69,38,40,34,63,26,31,49,36,38,16,15,15,62,45,21,40,28,49,46,38,55,64,52,39,30,64,65,49,20,10,52,25,36,33,27,27,20,35,17,50,40,16,35,27,44,28,20,56,48,46,58,68,44,69,35,29,20,56,16,33,49,32,44,27,69,67,13,34,10,38,41,69,13,64,26,54,68,61,44,45,29,54,50,57,13,37,29,30,56,67,18,40,68,17,19,54,23,29,30,21,31,33,13,12,15,35,38,30,21,42,25,27,32,63,18,21,13,56,28,22,47,61,50,22,68,21,16,39,33,57,21,20,18,61,58,17,15,43,67,54,68,46,54,40,67,54,17,20,60,19
"46",42,66,13,16,56,35,46,34,68,45,11,10,55,61,58,61,17,24,37,50,50,37,12,27,24,23,56,53,24,62,63,44,23,59,47,62,39,64,23,68,26,20,39,43,36,53,67,65,16,33,66,69,11,67,27,36,17,63,30,39,12,39,25,12,48,14,63,24,32,57,38,16,60,69,47,28,50,69,33,20,50,57,64,39,52,55,41,22,61,20,10,61,61,56,39,51,69,61,54,29,28,14,29,51,47,63,11,64,39,10,35,41,40,62,24,43,16,43,28,55,63,16,18,18,22,46,23,24,46,26,42,56,67,23,14,30,11,60,66,13,30,56,45,62,54,36,23,41,14,14,53,12,10,66,26,68,64,15,65,46,13,15,23,43,14,29,30,65,40,16,69,13,30,66,31,67,32,38,18,19,21,12,59,60,37,55,37,60,38,22,64,12,39,12,39,23,68,56,26,38,62,51,53,40,28,68,61,27,24,41,37,11,58,45,37,23,63,32,57,69,17,18,42,32,11,11,40,49,16,40,63,14,44,44,60,33,41,26,67,10,41,36,65,32,57,68,32,52,59,12,59,11,48,16,35,40,28,52,13,65,27,20,42,38,11,44,65,17,48,49,43,42,32,47,23,59,32,48,36,51,70,30,23,17,47,56,13,38,14,43,55,26,17,26,65,30,44,41,63,26,14,54,60,61,29,58,41,35,70,32,59,31,26,32,68,35,16,11,31,11,42,64,47,57,59,45,58,24,59,29,67,32,38,62,16,22,52,66,34,11,22,42,31,16,54,70,45,24,28,55,56,59,51,15,28,11,58,65,56,33,63,52,47,52,20,49,45,11,47,24,22,34,30,38,49,13,61,68,56,28,60,11,14,15,69,43,27,56,32,19,48,29,51,69,12,42,39,40,44,62,48,21,50,51,66,20,50,57,69,60,50,16,45,23,29,27,29,30,38,40,16,18,21,42,34,64,17,37,15,44,60,50,19,68,36,63,26,42,20,52,51,59,12,69,41,19,28,49,47,62,25,37,19,36,68,21,51,59,19,25,32,13,53,19,42,21,13,38,28,61,20,66,66,48,36,39,48,18,30,18,25,44,16,44,70,40,41,34,14,68,31,22,67,37,16,43,25,50,61,15
"47",23,64,53,13,59,42,23,25,61,21,42,28,27,15,17,46,31,14,64,55,12,32,51,58,36,26,34,43,50,57,32,41,21,64,66,10,66,23,38,54,39,59,16,31,42,47,41,33,30,64,70,10,15,28,43,58,57,45,40,28,56,39,15,22,48,47,43,22,34,16,68,17,66,67,36,37,41,58,66,62,27,57,66,57,11,41,31,21,15,15,28,55,69,20,65,50,49,25,16,11,15,46,47,56,31,40,13,68,62,18,37,29,50,66,12,38,53,49,46,26,18,69,39,25,24,28,14,62,61,49,36,67,22,32,52,46,23,42,11,34,18,13,61,42,13,58,47,52,58,31,30,13,47,48,34,66,39,67,46,24,54,69,54,68,52,28,11,25,25,37,15,68,55,64,63,33,62,49,33,18,62,67,65,41,43,68,51,67,18,14,14,35,61,31,24,51,38,45,22,30,52,55,50,21,55,11,34,28,50,44,62,44,41,26,45,57,69,47,29,24,57,35,59,69,15,66,35,50,31,68,52,35,28,14,54,52,54,24,64,12,27,17,26,47,47,39,47,38,19,32,34,66,42,37,11,24,42,32,32,29,30,25,29,32,64,27,44,65,10,31,39,27,69,25,40,67,50,52,41,42,42,28,11,50,44,22,17,69,26,63,30,47,21,38,54,64,44,62,48,14,16,16,20,59,43,29,15,27,65,15,15,47,37,38,42,16,15,60,52,36,63,56,37,52,16,53,42,63,37,53,61,42,63,23,35,48,55,35,66,52,69,21,34,27,12,26,27,19,37,57,21,19,53,31,25,52,46,50,21,65,50,62,55,42,34,17,30,13,32,62,30,25,33,27,24,66,30,62,24,39,65,44,67,18,34,52,62,37,33,11,62,29,31,13,61,10,33,10,32,35,25,30,58,49,45,59,33,62,52,56,20,42,66,24,12,28,31,66,44,12,31,67,43,19,25,47,49,38,36,24,68,59,41,65,44,18,35,42,52,45,23,42,22,27,69,42,37,60,45,47,67,26,21,65,49,27,44,35,54,61,20,63,20,52,59,62,63,65,49,50,36,19,38,33,27,64,68,60,52,13,48,32,33,38,18,65,12,14,43,41,46,34,36,18,47,14,35,50,65,68
